"","VanID","mail.itt","phone.itt","lit.itt","text.itt","precinct","zone","group","mail.pp","phone.pp","lit.pp","text.pp","applied","mail.apply","phone.apply","lit.apply","text.apply","voted","mail.voted","phone.voted","lit.voted","text.voted","age","sex"
"8501",16955979,"Y","N","N","Y","Birmingham 2",6,7,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8502",16956003,"N","N","Y","N","Oxford E",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8503",16956005,"Y","N","N","N","East Nottingham West",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8504",16956150,"N","N","N","Y","West Grove 1",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8505",16956195,"N","Y","N","N","London Grove S",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8506",16956208,"N","Y","N","Y","Westtown 2",6,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8507",16957728,"Y","Y","N","N","Westtown 1",6,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",35,"F"
"8508",16958131,"N","Y","N","N","Thornbury 2",6,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8509",16961722,"N","N","Y","N","Upper Oxford",3,3,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8510",16961728,"Y","N","N","Y","Thornbury 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8511",16963290,"N","N","N","Y","London Britain",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8512",16974636,"Y","N","N","Y","Westtown 4",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8513",16977521,"Y","N","N","Y","W Fallowfield",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",70,"F"
"8514",16982694,"N","N","Y","N","Londonderry",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8515",16982770,"N","N","N","Y","New London",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",28,"F"
"8516",16982791,"Y","N","Y","N","Upper Oxford",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8517",16982804,"Y","N","N","N","East Nottingham West",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8518",16982812,"N","Y","Y","N","Lower Oxford W",3,8,"N","Y","Y","N","N","N","N","N","N","N","N","N","N","N",32,"F"
"8519",16982852,"N","N","N","Y","Westtown 1",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8520",16982903,"Y","Y","N","N","Franklin",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8521",16983433,"N","Y","Y","N","London Grove S",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8522",16988070,"Y","N","Y","N","Franklin",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8523",16989349,"N","Y","N","Y","Thornbury 2",6,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8524",16990330,"N","Y","N","N","Birmingham 2",6,2,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",43,"F"
"8525",17009240,"N","Y","N","N","London Grove S",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8526",17009314,"N","N","Y","Y","Highland",3,10,"N","N","Y","Y","N","N","N","N","N","polls","N","N","N","N",55,"F"
"8527",17009334,"N","N","Y","Y","Westtown 3",6,10,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8528",17009351,"Y","N","N","Y","Thornbury 1",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8529",17009361,"N","N","Y","Y","Westtown 5",6,10,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8530",17009374,"N","Y","N","Y","Westtown 4",6,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8531",17009417,"Y","Y","N","N","Birmingham 1",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8532",17009421,"Y","N","N","N","East Nottingham East",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8533",17009436,"N","Y","Y","N","London Grove S",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8534",17009525,"N","N","Y","Y","Westtown 1",6,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8535",17009656,"Y","N","Y","N","East Nottingham West",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8536",17009666,"N","Y","Y","N","London Grove S",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8537",17009740,"Y","N","N","N","New London",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8538",17009788,"Y","N","N","N","New London",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8539",17009866,"Y","N","N","Y","Londonderry",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",28,"F"
"8540",17009874,"Y","Y","N","N","Westtown 3",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8541",17009897,"N","Y","N","N","Lower Oxford E",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8542",17009996,"N","Y","N","N","Franklin",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8543",17010004,"N","Y","N","N","Lower Oxford E",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8544",17010013,"Y","N","Y","N","London Grove S",3,6,"Y","N","Y","N","A","Y","Y","Y","Y","N","N","N","N","N",NA,NA
"8545",17010136,"N","Y","N","Y","London Grove S",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",34,"F"
"8546",17010236,"Y","N","Y","N","Birmingham 2",6,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8547",17010237,"Y","N","Y","N","Birmingham 2",6,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8548",17010241,"N","Y","N","N","Thornbury 2",6,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8549",17010261,"Y","N","Y","N","Upper Oxford",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8550",17010268,"Y","N","N","Y","Penn",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",40,"M"
"8551",17010320,"Y","Y","N","N","Highland",3,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",30,"M"
"8552",17010345,"Y","N","N","N","Westtown 1",6,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8553",17010386,"Y","N","N","N","New London",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8554",17010438,"Y","N","N","N","Elk",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8555",17010450,"Y","N","Y","N","Westtown 2",6,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8556",17010464,"N","N","Y","Y","Birmingham 1",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8557",17010468,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8558",17010489,"Y","N","N","N","New London",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8559",17010516,"Y","N","N","N","Lower Oxford W",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8560",17010524,"Y","N","Y","N","East Nottingham West",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8561",17010533,"Y","Y","N","N","Penn",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8562",17010534,"N","Y","N","Y","Westtown 1",6,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8563",17010535,"N","Y","N","Y","Westtown 1",6,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8564",17010560,"Y","Y","N","N","Penn",3,5,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",79,"M"
"8565",17010568,"Y","N","N","N","East Nottingham West",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8566",17010604,"Y","Y","N","N","Upper Oxford",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8567",17010626,"N","Y","Y","N","London Grove S",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8568",17010671,"N","N","Y","Y","London Britain",3,10,"N","N","Y","Y","N","N","N","N","N","N","N","N","N","N",44,"F"
"8569",17010721,"N","N","Y","Y","Birmingham 2",6,10,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8570",17010769,"Y","Y","N","N","Penn",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8571",17010773,"N","N","Y","N","Elk",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8572",17010819,"Y","N","N","N","Thornbury 2",6,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8573",17010825,"N","N","Y","Y","Elk",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8574",17010826,"Y","N","N","N","Franklin",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8575",17010842,"N","N","Y","N","Penn",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8576",17010902,"N","N","N","Y","New London",3,4,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8577",17010914,"N","Y","N","Y","Westtown 3",6,9,"N","Y","N","N","B","X","X","X","X","N","N","N","N","N",31,"M"
"8578",17010945,"N","Y","N","N","Thornbury 1",6,2,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",28,"M"
"8579",17010962,"N","Y","Y","N","East Nottingham West",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8580",17010985,"Y","N","Y","N","Westtown 3",6,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8581",17011003,"Y","N","Y","N","New London",3,6,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8582",17011009,"N","Y","Y","N","Penn",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8583",17011011,"N","Y","Y","N","Penn",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8584",17011080,"N","Y","N","Y","Westtown 4",6,9,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",29,"M"
"8585",17011114,"Y","N","N","N","Oxford E",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8586",17011126,"N","Y","Y","N","London Grove S",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8587",17011199,"Y","Y","N","N","London Britain",3,5,"Y","Y","N","N","N","N","N","N","N","polls","N","N","N","N",30,"M"
"8588",17014513,"N","Y","N","N","Westtown 2",6,2,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8589",17014519,"Y","Y","N","N","Birmingham 1",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8590",17015239,"Y","N","N","Y","Westtown 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8591",17015240,"Y","N","N","Y","Westtown 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8592",17015825,"Y","N","N","Y","London Grove S",3,7,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",37,"F"
"8593",17020182,"N","Y","N","Y","Upper Oxford",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",37,"F"
"8594",17021752,"N","N","Y","N","Oxford W",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8595",17027567,"N","Y","N","N","Westtown 1",6,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8596",17032048,"Y","Y","N","N","London Grove S",3,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",53,"M"
"8597",17039011,"N","Y","Y","N","East Nottingham East",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8598",17041345,"Y","N","N","Y","London Grove S",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",29,"F"
"8599",17045816,"N","Y","Y","N","East Nottingham West",3,8,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8600",17055379,"N","Y","Y","N","Westtown 4",6,8,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",38,"F"
"8601",17055603,"N","N","Y","Y","Westtown 1",6,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8602",17055628,"Y","N","N","N","East Nottingham East",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8603",17069726,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8604",17069776,"N","Y","N","N","London Grove S",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8605",17069783,"N","N","Y","N","Westtown 2",6,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8606",17069806,"Y","N","N","Y","Westtown 1",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8607",17069808,"Y","N","N","N","London Britain",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8608",17069878,"Y","N","Y","N","W Nottingham",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8609",17070059,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8610",17070114,"N","Y","N","Y","East Nottingham West",3,9,"N","N","N","Y","N","N","N","N","N","polls","N","N","N","N",52,"F"
"8611",17070115,"N","N","Y","Y","Franklin",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8612",17074034,"Y","N","N","N","London Grove Ch",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8613",17075133,"N","N","Y","Y","Westtown 2",6,10,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8614",17076096,"N","N","Y","Y","Westtown 2",6,10,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8615",17084494,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8616",17084545,"Y","N","N","N","London Grove Ch",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8617",17084584,"N","Y","Y","N","Westtown 2",6,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8618",17084599,"N","N","Y","N","Franklin",3,3,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8619",17084752,"Y","N","Y","N","Franklin",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8620",17084910,"Y","N","Y","N","East Nottingham West",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8621",17084961,"N","N","N","Y","Birmingham 2",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8622",17084969,"N","N","Y","Y","Westtown 1",6,10,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8623",17084995,"N","N","N","Y","Oxford W",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8624",17091588,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8625",17097024,"N","N","Y","N","Westtown 5",6,3,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8626",17097056,"N","Y","N","N","Penn",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8627",17097070,"N","Y","N","N","Lower Oxford W",3,2,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",66,"F"
"8628",17099174,"N","Y","N","Y","W Fallowfield",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",30,"F"
"8629",17107236,"N","N","Y","Y","London Grove S",3,10,"N","N","Y","Y","N","N","N","N","N","polls","N","N","N","N",38,"F"
"8630",17107276,"Y","N","N","Y","East Nottingham East",3,7,"Y","N","N","Y","N","N","N","N","N","polls","N","N","N","N",35,"F"
"8631",17107293,"Y","N","N","N","London Britain",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8632",17107322,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8633",17107333,"N","N","Y","Y","London Grove S",3,10,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",30,"M"
"8634",17107346,"Y","N","N","N","Oxford W",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8635",17107379,"Y","N","N","Y","Lower Oxford W",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",52,"F"
"8636",17107392,"Y","N","N","Y","Westtown 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8637",17107405,"N","N","Y","Y","W Nottingham",3,10,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",54,"F"
"8638",17107545,"Y","N","N","N","London Britain",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8639",17107597,"N","Y","Y","N","London Britain",3,8,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8640",17107598,"N","Y","Y","N","London Britain",3,8,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8641",17107682,"N","Y","N","N","New London",3,2,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8642",17107698,"Y","N","N","N","New London",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8643",17107714,"Y","Y","N","N","New London",3,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",39,"M"
"8644",17107774,"N","N","N","Y","London Britain",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",35,"M"
"8645",17107826,"N","Y","N","N","Oxford E",3,2,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",28,"M"
"8646",17107830,"Y","N","Y","N","W Nottingham",3,6,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8647",17107834,"N","N","Y","N","East Nottingham West",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8648",17107893,"N","N","N","Y","Thornbury 2",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8649",17107962,"Y","N","Y","N","Penn",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8650",17108004,"N","Y","N","Y","Elk",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",32,"M"
"8651",17109522,"Y","N","N","Y","Franklin",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8652",17109605,"Y","N","N","Y","Franklin",3,7,"Y","N","N","Y","B","X","X","X","X","mail","X","X","X","X",59,"M"
"8653",17109605,"Y","N","N","Y","Franklin",3,7,"Y","N","N","Y","B","X","X","X","X","mail","X","X","X","X",60,"M"
"8654",17109668,"Y","N","Y","N","Westtown 1",6,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8655",17158892,"Y","Y","N","N","London Britain",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8656",17292390,"N","Y","N","Y","W Nottingham",3,9,"N","Y","N","Y","N","N","N","N","N","polls","N","N","N","N",26,"F"
"8657",17292390,"N","Y","N","Y","W Nottingham",3,9,"N","Y","N","Y","N","N","N","N","N","polls","N","N","N","N",25,"F"
"8658",17295295,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8659",17310570,"Y","N","N","Y","Westtown 3",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8660",17315379,"N","Y","N","N","Franklin",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8661",17331018,"Y","Y","N","N","West Grove 1",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8662",17337795,"N","Y","N","N","Penn",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8663",17341882,"N","N","Y","Y","London Grove S",3,10,"N","N","Y","N","B","X","X","X","X","mail","X","X","X","X",72,"F"
"8664",17363463,"Y","N","N","Y","Upper Oxford",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8665",17391786,"N","N","N","Y","London Grove Ch",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8666",17398969,"Y","N","N","Y","New London",3,7,"Y","N","N","Y","N","N","N","N","N","N","N","N","N","N",46,"F"
"8667",17418502,"N","N","N","Y","Penn",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8668",17486245,"N","N","Y","N","London Britain",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8669",17526071,"N","Y","N","Y","East Nottingham West",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",29,"F"
"8670",17536140,"N","N","Y","N","Lower Oxford E",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8671",17557261,"N","Y","Y","N","Penn",3,8,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"8672",17616467,"N","N","N","Y","Oxford W",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8673",17618696,"N","N","N","Y","W Fallowfield",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",56,"M"
"8674",17641433,"N","N","Y","Y","Westtown 2",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8675",17653780,"Y","N","Y","N","Lower Oxford E",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8676",17665729,"N","Y","N","N","East Nottingham East",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8677",17666900,"N","N","Y","N","Oxford W",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"8678",17678441,"N","Y","N","Y","London Grove S",3,9,"N","N","N","Y","B","X","X","X","X","N","N","N","N","N",37,"M"
"8679",17705698,"Y","N","Y","N","London Grove S",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
